IRN,School District,County,Students Disability,Students EL,Students EconDis,Students White,Students Black,Students Latino,Students Asian,Students NativeAm,Students NatHaw,Students Multi,Total Students,PI,Property Tax per Student 2018,Property Tax per Student Mean,Percent Black,Percent White,Percent Disability,Percent Latino,Percent Asian,Percent NativeAm,Percent NatHaw,Percent Multi,Percent EconDis,Percent EL,Students NonWhite,Percent NonWhite
45294,Chesapeake Union Exempted Village,Lawrence,184,0,607,1272,0,12,0,0,0,34,1331,87.906,136349.1644332335,94483.5179627254,0.0,0.9556724267468069,0.1382419233658903,0.009015777610818933,0.0,0.0,0.0,0.025544703230653644,0.4560480841472577,0.0,59,0.04432757325319309
45302,Clyde-Green Springs Exempted Village,Sandusky,326,0,987,1845,24,250,0,0,0,61,2184,88.71000000000001,115725.71969678762,102909.08081509409,0.01098901098901099,0.8447802197802198,0.14926739926739926,0.11446886446886446,0.0,0.0,0.0,0.027930402930402932,0.4519230769230769,0.0,339,0.15521978021978022
45310,Coldwater Exempted Village,Mercer,160,29,217,1322,0,18,0,0,30,0,1387,98.75200000000001,145099.25176608283,120724.85941395968,0.0,0.9531362653208363,0.11535688536409516,0.012977649603460706,0.0,0.0,0.021629416005767843,0.0,0.15645277577505406,0.02090843547224225,65,0.04686373467916366
45328,Columbiana Exempted Village,Columbiana,157,0,246,991,0,30,13,0,0,27,1067,98.153,202651.84189187802,179546.06411039547,0.0,0.9287722586691659,0.1471415182755389,0.028116213683223992,0.01218369259606373,0.0,0.0,0.02530459231490159,0.23055295220243674,0.0,76,0.07122774133083412
45336,Covington Exempted Village,Miami,60,0,274,732,0,10,0,0,0,24,770,92.13600000000001,137692.08767812024,121591.10739665333,0.0,0.9506493506493506,0.07792207792207792,0.012987012987012988,0.0,0.0,0.0,0.03116883116883117,0.35584415584415585,0.0,38,0.04935064935064935
45344,Crestline Exempted Village,Crawford,96,0,578,526,0,0,0,0,0,37,580,76.919,97534.19554952436,86120.40529463172,0.0,0.906896551724138,0.16551724137931034,0.0,0.0,0.0,0.0,0.06379310344827586,0.996551724137931,0.0,54,0.09310344827586207
45351,Crooksville Exempted Village,Perry,181,0,1086,1067,0,0,0,0,0,10,1087,78.058,94949.75796846488,78561.47499581905,0.0,0.9816007359705612,0.16651333946642136,0.0,0.0,0.0,0.0,0.00919963201471941,0.9990800367985281,0.0,20,0.01839926402943882
45369,Fairport Harbor Exempted Village,Lake,93,16,312,558,20,81,0,0,0,54,717,74.312,148242.76169265033,139984.07733846863,0.02789400278940028,0.7782426778242678,0.1297071129707113,0.11297071129707113,0.0,0.0,0.0,0.07531380753138076,0.4351464435146444,0.022315202231520222,159,0.2217573221757322
45377,Georgetown Exempted Village,Brown,130,0,538,1008,15,17,0,0,0,31,1077,88.44200000000001,114991.15133787724,107482.66429353839,0.013927576601671309,0.935933147632312,0.12070566388115135,0.015784586815227482,0.0,0.0,0.0,0.028783658310120707,0.49953574744661094,0.0,69,0.06406685236768803
45385,Gibsonburg Exempted Village,Sandusky,119,0,322,775,0,101,0,0,0,24,900,88.854,138985.44855766298,116659.47666351202,0.0,0.8611111111111112,0.1322222222222222,0.11222222222222222,0.0,0.0,0.0,0.02666666666666667,0.35777777777777775,0.0,125,0.1388888888888889
45393,Granville Exempted Village,Licking,268,23,142,2302,11,47,39,0,0,98,2502,107.29700000000001,202763.76987598013,180599.98260232672,0.004396482813749001,0.9200639488409272,0.10711430855315747,0.018784972022382093,0.015587529976019185,0.0,0.0,0.03916866506794564,0.05675459632294165,0.009192645883293365,200,0.07993605115907274
45401,Greenfield Exempted Village,Highland,240,0,1139,1810,10,27,0,0,0,68,1921,85.116,105938.01900124819,89200.55764495517,0.0052056220718375845,0.9422175950026028,0.12493492972410203,0.014055179593961478,0.0,0.0,0.0,0.035398230088495575,0.5929203539823009,0.0,111,0.05778240499739719
45419,Hicksville Exempted Village,Defiance,173,16,310,800,0,75,0,0,0,21,906,101.602,117500.35157108327,102943.48507822634,0.0,0.8830022075055187,0.19094922737306844,0.08278145695364239,0.0,0.0,0.0,0.023178807947019868,0.34216335540838855,0.017660044150110375,106,0.11699779249448124
45427,Hubbard Exempted Village,Trumbull,177,0,735,1683,92,64,0,0,0,57,1906,92.467,124018.66703619661,112165.46271924058,0.048268625393494226,0.8830010493179433,0.09286463798530954,0.033578174186778595,0.0,0.0,0.0,0.029905561385099685,0.38562434417628544,0.0,223,0.11699895068205667
45435,Indian Hill Exempted Village,Hamilton,130,25,86,1553,68,92,215,0,0,106,2036,107.96000000000001,603473.3337503067,609085.1833807605,0.03339882121807466,0.7627701375245579,0.06385068762278978,0.04518664047151277,0.1055992141453831,0.0,0.0,0.05206286836935167,0.04223968565815324,0.012278978388998035,483,0.23722986247544203
45443,Leetonia Exempted Village,Columbiana,123,0,422,617,0,0,0,0,0,11,633,81.93900000000001,111912.2730471499,96608.76592601118,0.0,0.9747235387045814,0.1943127962085308,0.0,0.0,0.0,0.0,0.017377567140600316,0.6666666666666666,0.0,16,0.02527646129541864
45450,Lisbon Exempted Village,Columbiana,151,0,491,845,0,0,0,0,0,0,865,86.79100000000001,113652.89235966609,103401.09791569438,0.0,0.976878612716763,0.1745664739884393,0.0,0.0,0.0,0.0,0.0,0.5676300578034682,0.0,20,0.023121387283236993
45468,Loudonville-Perrysville Exempted Village,Ashland,182,0,372,969,17,12,0,0,0,0,1009,89.15400000000001,182685.80166694353,155180.7837397446,0.01684836471754212,0.9603567888999008,0.18037661050545095,0.011892963330029732,0.0,0.0,0.0,0.0,0.3686818632309217,0.0,40,0.03964321110009911
45476,Marysville Exempted Village,Union,841,55,1013,4550,97,146,187,16,0,187,5184,97.35900000000001,153248.31875607386,137043.1952078488,0.01871141975308642,0.8777006172839507,0.16222993827160495,0.02816358024691358,0.03607253086419753,0.0030864197530864196,0.0,0.03607253086419753,0.19540895061728394,0.010609567901234568,634,0.12229938271604938
45484,Mechanicsburg Exempted Village,Champaign,131,0,240,781,0,13,0,0,0,44,845,95.45,138115.3051714149,119969.57839498852,0.0,0.9242603550295858,0.15502958579881657,0.015384615384615385,0.0,0.0,0.0,0.05207100591715976,0.28402366863905326,0.0,64,0.0757396449704142
45492,Mentor Exempted Village,Lake,987,125,2208,6738,295,252,157,0,0,329,7782,95.62,252708.9462970347,223413.52201991744,0.03790799280390645,0.8658442559753277,0.12683114880493446,0.03238242097147263,0.020174762271909535,0.0,0.0,0.04227704960164482,0.28373168851195063,0.0160627088152146,1044,0.1341557440246723
45500,Milford Exempted Village,Clermont,743,62,1350,5938,123,197,104,0,0,251,6623,96.933,166045.13893186458,145788.4941953464,0.018571644269968293,0.8965725502038351,0.11218481050883286,0.02974482862751019,0.015702853691680507,0.0,0.0,0.037898233428959684,0.20383512003623735,0.009361316623886456,685,0.10342744979616487
45518,Milton-Union Exempted Village,Miami,178,0,519,1348,0,26,0,0,0,37,1426,90.223,134612.10420052198,126885.93812176787,0.0,0.9453015427769986,0.12482468443197756,0.0182328190743338,0.0,0.0,0.0,0.025946704067321177,0.36395511921458623,0.0,78,0.0546984572230014
45526,Montpelier Exempted Village,Williams,133,0,383,830,0,26,10,0,0,27,900,88.382,99649.36636838566,88791.50811663951,0.0,0.9222222222222223,0.14777777777777779,0.028888888888888888,0.011111111111111112,0.0,0.0,0.03,0.4255555555555556,0.0,70,0.07777777777777778
45534,Mount Gilead Exempted Village,Morrow,208,0,589,1061,0,36,0,0,0,41,1145,80.71600000000001,143079.56431024,123861.7554475377,0.0,0.9266375545851528,0.18165938864628822,0.0314410480349345,0.0,0.0,0.0,0.03580786026200873,0.514410480349345,0.0,84,0.07336244541484715
45542,Newcomerstown Exempted Village,Tuscarawas,153,0,645,899,0,35,0,0,0,36,984,82.203,123086.23895862389,101375.23210746625,0.0,0.9136178861788617,0.15548780487804878,0.03556910569105691,0.0,0.0,0.0,0.036585365853658534,0.6554878048780488,0.0,85,0.08638211382113821
45559,New Richmond Exempted Village,Clermont,368,0,925,2207,19,41,0,0,0,52,2326,87.802,214993.29844117968,237709.07410390503,0.00816852966466036,0.9488392089423904,0.1582115219260533,0.0176268271711092,0.0,0.0,0.0,0.02235597592433362,0.39767841788478075,0.0,119,0.05116079105760963
45567,Newton Falls Exempted Village,Trumbull,156,0,506,919,0,0,0,0,0,36,968,85.534,110591.17831130784,96279.33118520852,0.0,0.9493801652892562,0.16115702479338842,0.0,0.0,0.0,0.0,0.0371900826446281,0.5227272727272727,0.0,49,0.0506198347107438
45575,Paulding Exempted Village,Paulding,243,0,664,1269,0,102,0,0,0,34,1415,85.155,142871.110434159,122639.02023696853,0.0,0.8968197879858657,0.1717314487632509,0.07208480565371024,0.0,0.0,0.0,0.02402826855123675,0.46925795053003533,0.0,146,0.10318021201413427
45583,Perrysburg Exempted Village,Wood,546,45,591,4445,124,377,265,10,0,169,5391,104.941,178205.81605938048,168136.19009774452,0.023001298460396957,0.824522352068262,0.10127991096271564,0.06993136709330365,0.04915600074197737,0.001854943424225561,0.0,0.031348543869411986,0.10962715637173066,0.008347245409015025,946,0.1754776479317381
45591,Rittman Exempted Village,Wayne,135,0,440,911,0,0,0,0,0,36,964,92.566,97782.96710746342,93811.76949722972,0.0,0.9450207468879668,0.1400414937759336,0.0,0.0,0.0,0.0,0.03734439834024896,0.45643153526970953,0.0,53,0.054979253112033194
45609,Rossford Exempted Village,Wood,138,0,710,1184,25,187,22,0,0,107,1527,83.164,240886.82689967073,203306.47994973487,0.016371971185330715,0.7753765553372626,0.09037328094302555,0.12246234446627374,0.014407334643091027,0.0,0.0,0.07007203667321546,0.46496398166339226,0.0,343,0.2246234446627374
45617,Tipp City Exempted Village,Miami,321,43,313,2362,13,69,26,0,0,41,2512,97.527,160475.35014552771,155402.39280701854,0.0051751592356687895,0.9402866242038217,0.12778662420382167,0.02746815286624204,0.010350318471337579,0.0,0.0,0.016321656050955414,0.12460191082802548,0.01711783439490446,150,0.059713375796178345
45625,Upper Sandusky Exempted Village,Wyandot,247,44,525,1444,0,105,0,0,0,32,1596,89.928,183594.51974319163,158619.83908807219,0.0,0.9047619047619048,0.15476190476190477,0.06578947368421052,0.0,0.0,0.0,0.020050125313283207,0.32894736842105265,0.02756892230576441,152,0.09523809523809523
45633,Versailles Exempted Village,Darke,87,0,147,1288,0,0,0,0,0,0,1306,103.385,133598.42484416408,112294.89403496488,0.0,0.9862174578866769,0.0666156202143951,0.0,0.0,0.0,0.0,0.0,0.1125574272588055,0.0,18,0.013782542113323124
45641,Wauseon Exempted Village,Fulton,177,44,559,1304,12,387,12,0,0,51,1770,94.628,113832.50917468057,103220.00468322194,0.006779661016949152,0.7367231638418079,0.1,0.21864406779661016,0.006779661016949152,0.0,0.0,0.0288135593220339,0.315819209039548,0.024858757062146894,466,0.2632768361581921
45658,Wellington Exempted Village,Lorain,145,0,333,929,0,35,0,0,0,30,1009,84.33200000000001,195478.6781033657,152477.35644995293,0.0,0.9207135777998018,0.14370664023785926,0.03468780971258672,0.0,0.0,0.0,0.02973240832507433,0.33002973240832506,0.0,80,0.07928642220019821
45666,Windham Exempted Village,Portage,103,0,487,387,36,0,0,0,0,55,487,78.96900000000001,89451.69341832424,71767.49085930007,0.07392197125256673,0.7946611909650924,0.21149897330595482,0.0,0.0,0.0,0.0,0.11293634496919917,1.0,0.0,100,0.2053388090349076
45674,Yellow Springs Exempted Village,Greene,91,0,248,456,52,59,0,0,0,117,696,89.631,254283.9814548591,228282.35454472929,0.07471264367816093,0.6551724137931034,0.1307471264367816,0.08477011494252873,0.0,0.0,0.0,0.16810344827586207,0.3563218390804598,0.0,240,0.3448275862068966
45757,Allen East Local,Allen,134,0,337,1091,12,20,0,0,0,14,1140,93.184,130336.39523566762,114366.19518954425,0.010526315789473684,0.9570175438596491,0.11754385964912281,0.017543859649122806,0.0,0.0,0.0,0.012280701754385965,0.2956140350877193,0.0,49,0.04298245614035088
45765,Bath Local,Allen,195,10,831,1512,85,76,40,0,0,23,1741,96.18900000000001,151687.33293775254,134422.96785617518,0.048822515795519814,0.8684663986214819,0.11200459506031017,0.043653072946582425,0.022975301550832855,0.0,0.0,0.013210798391728892,0.47731188971855254,0.005743825387708214,229,0.1315336013785181
45773,Elida Local,Allen,236,20,1095,1601,308,141,22,0,0,239,2317,91.25800000000001,150835.47890523012,139265.128201648,0.13293051359516617,0.6909797151488994,0.10185584807941303,0.06085455330168321,0.009495036685369012,0.0,0.0,0.10315062580923608,0.47259387138541215,0.008631851532153647,716,0.30902028485110056
45781,Perry Local,Allen,86,0,753,440,179,26,0,0,0,106,753,81.881,235548.14254655447,206920.6501761371,0.23771580345285526,0.5843293492695883,0.11420982735723771,0.034528552456839307,0.0,0.0,0.0,0.1407702523240372,1.0,0.0,313,0.4156706507304117
45799,Shawnee Local,Allen,167,0,607,1986,118,61,39,0,0,163,2369,99.132,188070.3582797705,167049.98207868214,0.049810046433094134,0.8383284086112284,0.07049387927395526,0.025749261291684256,0.01646264246517518,0.0,0.0,0.06880540312368087,0.25622625580413677,0.0,383,0.16167159138877163
45807,Spencerville Local,Allen,128,0,316,881,0,18,0,0,0,30,940,97.56700000000001,142267.35187688016,127997.49546845314,0.0,0.9372340425531915,0.13617021276595745,0.019148936170212766,0.0,0.0,0.0,0.031914893617021274,0.33617021276595743,0.0,59,0.0627659574468085
45823,Hillsdale Local,Ashland,90,0,191,749,0,12,0,0,0,15,780,91.434,243474.18034671448,173964.25098413046,0.0,0.9602564102564103,0.11538461538461539,0.015384615384615385,0.0,0.0,0.0,0.019230769230769232,0.24487179487179486,0.0,31,0.03974358974358974
45831,Mapleton Local,Ashland,96,0,324,862,0,14,0,0,0,0,890,83.331,151329.32442464738,140805.8231770747,0.0,0.9685393258426966,0.10786516853932585,0.015730337078651686,0.0,0.0,0.0,0.0,0.36404494382022473,0.0,28,0.03146067415730337
45864,Grand Valley Local,Ashtabula,178,0,457,1016,10,16,0,0,0,33,1076,86.339,175013.37013405978,139397.70279790595,0.00929368029739777,0.9442379182156134,0.1654275092936803,0.01486988847583643,0.0,0.0,0.0,0.03066914498141264,0.4247211895910781,0.0,60,0.055762081784386616
45872,Jefferson Area Local,Ashtabula,242,0,704,1545,0,47,0,0,0,53,1653,88.02,149909.55384256016,137837.27446425662,0.0,0.9346642468239564,0.14640048396854205,0.028433151845130067,0.0,0.0,0.0,0.03206291591046582,0.42589231699939506,0.0,108,0.06533575317604355
45880,Pymatuning Valley Local,Ashtabula,147,0,639,1091,0,21,0,0,0,40,1160,86.363,144402.98994428365,127134.08060500701,0.0,0.9405172413793104,0.1267241379310345,0.01810344827586207,0.0,0.0,0.0,0.034482758620689655,0.5508620689655173,0.0,69,0.059482758620689656
45906,Alexander Local,Athens,247,0,638,1451,0,0,0,0,0,30,1495,91.488,173296.96574688313,133072.7989918809,0.0,0.9705685618729097,0.16521739130434782,0.0,0.0,0.0,0.0,0.020066889632107024,0.42675585284280937,0.0,44,0.0294314381270903
45914,Federal Hocking Local,Athens,229,0,1010,930,36,0,0,0,0,37,1010,78.042,151654.73522719438,129224.85413788991,0.03564356435643564,0.9207920792079208,0.22673267326732674,0.0,0.0,0.0,0.0,0.03663366336633663,1.0,0.0,80,0.07920792079207921
45922,Trimble Local,Athens,174,0,770,744,0,0,0,0,0,19,771,70.038,56651.291949442755,51969.49604297115,0.0,0.9649805447470817,0.22568093385214008,0.0,0.0,0.0,0.0,0.02464332036316472,0.9987029831387808,0.0,27,0.03501945525291829
45948,Minster Local,Auglaize,81,0,80,813,0,17,0,0,0,0,840,106.62,188243.42389478232,158264.96580594956,0.0,0.9678571428571429,0.09642857142857143,0.02023809523809524,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,27,0.03214285714285714
45955,New Bremen Local,Auglaize,76,0,36,727,0,11,0,0,0,0,753,103.804,168302.54060579455,142921.47031319313,0.0,0.9654714475431607,0.10092961487383798,0.014608233731739707,0.0,0.0,0.0,0.0,0.04780876494023904,0.0,26,0.034528552456839307
45963,New Knoxville Local,Auglaize,28,0,42,372,0,0,0,0,0,0,392,102.88300000000001,164166.23363126168,141805.53528445604,0.0,0.9489795918367347,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,20,0.05102040816326531
45971,Waynesfield-Goshen Local,Auglaize,55,0,109,470,12,0,0,0,0,0,488,92.787,154584.29728483944,123616.16969000007,0.02459016393442623,0.9631147540983607,0.11270491803278689,0.0,0.0,0.0,0.0,0.0,0.22336065573770492,0.0,18,0.036885245901639344
45997,St Clairsville-Richland City,Belmont,197,0,419,1560,27,36,12,0,0,86,1721,93.837,345024.37679651106,253993.19948220684,0.01568855316676351,0.9064497385241139,0.11446833236490413,0.020918070889018012,0.006972690296339338,0.0,0.0,0.04997094712376525,0.24346310284718187,0.0,161,0.09355026147588612
46003,Shadyside Local,Belmont,123,0,219,763,0,23,0,0,0,14,806,86.10000000000001,157139.6868036265,134204.02662333436,0.0,0.9466501240694789,0.15260545905707196,0.028535980148883373,0.0,0.0,0.0,0.017369727047146403,0.271712158808933,0.0,43,0.05334987593052109
46011,Union Local,Belmont,222,0,416,1420,0,10,0,0,0,14,1450,81.82600000000001,246510.49447344936,146894.3490674674,0.0,0.9793103448275862,0.15310344827586206,0.006896551724137931,0.0,0.0,0.0,0.009655172413793104,0.2868965517241379,0.0,30,0.020689655172413793
46037,Eastern Local,Brown,157,0,676,1238,0,0,0,0,0,20,1275,86.71600000000001,162141.4679254851,135959.99833326554,0.0,0.9709803921568627,0.12313725490196079,0.0,0.0,0.0,0.0,0.01568627450980392,0.5301960784313725,0.0,37,0.029019607843137254
46045,Fayetteville-Perry Local,Brown,144,0,302,781,0,0,0,0,0,17,809,83.318,160799.7539562713,128618.8991151852,0.0,0.965389369592089,0.17799752781211373,0.0,0.0,0.0,0.0,0.021013597033374538,0.37330037082818296,0.0,28,0.034610630407911
46060,Western Brown Local,Brown,378,0,1565,2863,0,20,0,0,0,56,2950,84.611,91262.69208725583,77264.65825832722,0.0,0.9705084745762712,0.128135593220339,0.006779661016949152,0.0,0.0,0.0,0.018983050847457626,0.5305084745762711,0.0,87,0.029491525423728814
46078,Ripley-Union-Lewis-Huntington Local,Brown,151,0,454,717,16,0,0,0,0,30,777,78.848,127742.58931408598,103116.58431754193,0.02059202059202059,0.9227799227799228,0.19433719433719435,0.0,0.0,0.0,0.0,0.03861003861003861,0.5842985842985843,0.0,60,0.07722007722007722
46094,Edgewood City,Butler,576,22,1319,3375,53,98,20,0,0,188,3744,87.896,128455.38524145415,121330.1265717868,0.014155982905982906,0.9014423076923077,0.15384615384615385,0.026175213675213676,0.005341880341880342,0.0,0.0,0.050213675213675216,0.35229700854700857,0.005876068376068376,369,0.0985576923076923
46102,Fairfield City,Butler,1328,982,3649,5536,1998,1184,561,15,0,598,9899,86.47500000000001,153238.32976947603,141608.12395255917,0.20183856955248006,0.559248408930195,0.13415496514799474,0.11960804121628447,0.056672391150621275,0.0015153045762198202,0.0,0.06041014243863017,0.3686230932417416,0.09920193958985755,4363,0.44075159106980505
46110,Lakota Local,Butler,1598,945,2905,10953,1866,1359,1188,12,19,881,16278,97.117,182955.65635309694,159834.31188895451,0.11463324732768153,0.6728713601179506,0.0981693082688291,0.08348691485440472,0.07298193881312201,0.0007371913011426465,0.0011672195601425237,0.054122128025555966,0.178461727484949,0.058053814964983415,5325,0.3271286398820494
46128,Madison Local,Butler,190,0,428,1408,10,27,0,0,0,21,1470,92.06,110607.28544251226,103584.06732121752,0.006802721088435374,0.9578231292517007,0.1292517006802721,0.018367346938775512,0.0,0.0,0.0,0.014285714285714285,0.291156462585034,0.0,62,0.04217687074829932
46136,New Miami Local,Butler,102,0,664,589,16,13,0,0,0,45,664,76.99600000000001,78314.88005368227,71747.13063699302,0.024096385542168676,0.8870481927710844,0.1536144578313253,0.01957831325301205,0.0,0.0,0.0,0.0677710843373494,1.0,0.0,75,0.11295180722891567
46144,Ross Local,Butler,295,0,692,2749,0,30,0,0,0,41,2832,98.452,152359.83549637135,139730.49508056123,0.0,0.9706920903954802,0.10416666666666667,0.01059322033898305,0.0,0.0,0.0,0.014477401129943503,0.2443502824858757,0.0,83,0.029307909604519775
46151,Talawanda City,Butler,301,43,984,2734,45,64,65,0,0,87,2999,93.634,243609.47464318253,230172.51668067515,0.015005001667222408,0.9116372124041348,0.10036678892964321,0.0213404468156052,0.021673891297099034,0.0,0.0,0.02900966988996332,0.32810936978993,0.014338112704234745,265,0.08836278759586529
46177,Brown Local,Carroll,90,0,344,560,0,14,0,0,0,26,610,81.00800000000001,185190.53963108954,167005.90437624571,0.0,0.9180327868852459,0.14754098360655737,0.022950819672131147,0.0,0.0,0.0,0.04262295081967213,0.5639344262295082,0.0,50,0.08196721311475409
46193,Graham Local,Champaign,273,0,464,1735,14,28,0,0,0,48,1837,79.355,162432.78567938914,132837.2740723828,0.007621121393576484,0.9444746869896571,0.14861186717474142,0.015242242787152967,0.0,0.0,0.0,0.0261295590636908,0.2525857376156777,0.0,102,0.05552531301034295
46201,Triad Local,Champaign,133,0,313,773,0,22,0,0,0,23,831,89.311,146601.47717536305,125758.80997099394,0.0,0.9302045728038508,0.16004813477737664,0.026474127557160047,0.0,0.0,0.0,0.027677496991576414,0.3766546329723225,0.0,58,0.06979542719614922
46219,West Liberty-Salem Local,Champaign,126,0,189,1114,0,0,0,0,0,56,1190,97.119,149149.53434735644,126945.5430826261,0.0,0.9361344537815126,0.10588235294117647,0.0,0.0,0.0,0.0,0.047058823529411764,0.1588235294117647,0.0,76,0.06386554621848739
46235,Greenon Local,Clark,231,0,573,1374,11,44,0,0,0,50,1487,84.39500000000001,158167.67744123616,146522.49597986287,0.007397444519166106,0.9240080699394755,0.15534633490248823,0.029589778076664425,0.0,0.0,0.0,0.03362474781439139,0.3853396099529254,0.0,113,0.07599193006052454
46243,Tecumseh Local,Clark,432,233,1391,2329,23,429,0,0,0,98,2893,79.045,96566.08307234173,91108.10001197296,0.007950224680262703,0.8050466643622537,0.14932595921189076,0.1482889733840304,0.0,0.0,0.0,0.03387487037677152,0.4808157621845835,0.08053923263048739,564,0.19495333563774628
46250,Northeastern Local,Clark,335,11,816,2813,58,73,23,0,0,146,3123,86.027,153808.23746112268,140008.78373413745,0.01857188600704451,0.9007364713416587,0.10726865193723983,0.023374959974383606,0.007364713416586615,0.0,0.0,0.04674991994876721,0.2612872238232469,0.0035222542427153377,310,0.09926352865834134
46268,Northwestern Local,Clark,219,0,484,1500,16,61,0,0,0,58,1643,89.10300000000001,144610.44021712066,132256.40386083955,0.009738283627510651,0.9129640900791236,0.13329275715155203,0.03712720632988436,0.0,0.0,0.0,0.03530127814972611,0.2945830797321972,0.0,143,0.08703590992087644
46276,Southeastern Local,Clark,137,0,207,706,0,0,0,0,0,19,741,90.73100000000001,184123.14876215736,157451.68096065766,0.0,0.9527665317139001,0.18488529014844804,0.0,0.0,0.0,0.0,0.02564102564102564,0.2793522267206478,0.0,35,0.04723346828609987
46284,Clark-Shawnee Local,Clark,226,0,687,1596,55,31,10,0,0,154,1854,88.212,178760.58624439102,164727.3237765495,0.0296655879180151,0.86084142394822,0.12189859762675297,0.016720604099244876,0.005393743257820928,0.0,0.0,0.08306364617044229,0.3705501618122977,0.0,258,0.13915857605177995
46300,Batavia Local,Clermont,403,16,897,1957,69,72,32,0,0,158,2291,89.87700000000001,101922.91404105084,99991.04946830092,0.030117852466171977,0.8542121344391096,0.17590571802706242,0.03142732431252728,0.013967699694456569,0.0,0.0,0.06896551724137931,0.3915320820602357,0.006983849847228284,334,0.14578786556089043
46318,Bethel-Tate Local,Clermont,231,0,539,1450,0,36,0,0,0,18,1511,91.13900000000001,119615.42391825005,101558.43552337833,0.0,0.9596293845135672,0.1528788881535407,0.02382528127068167,0.0,0.0,0.0,0.011912640635340834,0.356717405691595,0.0,61,0.04037061548643282
46326,Clermont Northeastern Local,Clermont,221,0,480,1342,12,20,0,0,0,55,1432,80.546,205655.06587420113,174373.888813105,0.008379888268156424,0.9371508379888268,0.1543296089385475,0.013966480446927373,0.0,0.0,0.0,0.03840782122905028,0.33519553072625696,0.0,90,0.06284916201117319
46334,Felicity-Franklin Local,Clermont,161,0,428,719,0,10,0,0,0,23,757,87.062,125177.36897324622,89370.76105930588,0.0,0.9498018494055482,0.21268163804491413,0.013210039630118891,0.0,0.0,0.0,0.03038309114927345,0.5653896961690885,0.0,38,0.05019815059445178
46342,Goshen Local,Clermont,483,18,1478,2613,36,94,0,0,0,103,2849,93.568,110217.10822820407,97652.06385520315,0.012636012636012635,0.9171639171639172,0.16953316953316952,0.032994032994032994,0.0,0.0,0.0,0.03615303615303615,0.5187785187785188,0.006318006318006318,236,0.08283608283608283
46359,West Clermont Local,Clermont,1009,80,2458,7259,185,329,167,21,0,294,8264,87.358,162772.48403264812,147703.98729009475,0.02238625363020329,0.8783881897386253,0.12209583736689254,0.039811229428848016,0.0202081316553727,0.0025411423039690224,0.0,0.03557599225556631,0.29743465634075505,0.00968054211035818,1005,0.12161181026137463
46367,Williamsburg Local,Clermont,123,0,358,939,11,15,0,0,0,29,998,90.805,142570.0060037679,126246.96866308838,0.011022044088176353,0.9408817635270541,0.12324649298597194,0.01503006012024048,0.0,0.0,0.0,0.02905811623246493,0.3587174348697395,0.0,59,0.05911823647294589
46383,Blanchester Local,Clinton,262,0,615,1434,0,18,0,0,0,35,1497,86.857,114940.50728503434,96474.81749480095,0.0,0.9579158316633266,0.17501670006680026,0.012024048096192385,0.0,0.0,0.0,0.02338009352037408,0.41082164328657317,0.0,63,0.04208416833667335
46391,Clinton-Massie Local,Clinton,199,0,367,1649,0,25,0,0,0,35,1721,92.23400000000001,180823.70963091118,147111.95647434198,0.0,0.9581638582219639,0.11563044741429401,0.01452643811737362,0.0,0.0,0.0,0.02033701336432307,0.21324811156304474,0.0,72,0.041836141778036025
46409,East Clinton Local,Clinton,291,0,575,1184,0,27,0,0,0,35,1252,85.339,138737.52767498806,116976.98823609891,0.0,0.9456869009584664,0.23242811501597443,0.02156549520766773,0.0,0.0,0.0,0.027955271565495207,0.45926517571884984,0.0,68,0.054313099041533544
46425,Beaver Local,Columbiana,230,0,625,1716,0,0,0,0,0,19,1756,92.694,154524.15312774727,128949.37921804652,0.0,0.9772209567198178,0.13097949886104784,0.0,0.0,0.0,0.0,0.01082004555808656,0.3559225512528474,0.0,40,0.022779043280182234
46433,Crestview Local,Columbiana,135,0,470,1209,0,0,0,0,0,0,1223,95.894,136418.94133781633,118838.80793421605,0.0,0.9885527391659853,0.11038430089942763,0.0,0.0,0.0,0.0,0.0,0.38430089942763695,0.0,14,0.011447260834014717
46441,Southern Local,Columbiana,153,0,745,796,0,16,0,0,0,32,856,77.498,162291.28328112766,110741.66522181539,0.0,0.9299065420560748,0.17873831775700935,0.018691588785046728,0.0,0.0,0.0,0.037383177570093455,0.8703271028037384,0.0,60,0.07009345794392523
46458,United Local,Columbiana,131,0,439,1102,0,10,0,0,0,20,1142,91.244,164312.90221090865,128508.94557285658,0.0,0.9649737302977233,0.11471103327495621,0.008756567425569177,0.0,0.0,0.0,0.017513134851138354,0.38441330998248685,0.0,40,0.03502626970227671
46474,Ridgewood Local,Coshocton,164,0,736,1210,0,14,0,0,0,36,1271,89.878,135257.81395204758,114870.41811304649,0.0,0.952006294256491,0.12903225806451613,0.011014948859166011,0.0,0.0,0.0,0.02832415420928403,0.5790715971675846,0.0,61,0.04799370574350905
46482,River View Local,Coshocton,274,0,927,1849,34,24,0,0,0,32,1945,88.717,207848.98161517968,198742.21944631875,0.017480719794344474,0.950642673521851,0.14087403598971723,0.012339331619537276,0.0,0.0,0.0,0.016452442159383032,0.47660668380462723,0.0,96,0.049357326478149104
